transaction_id,close_date,operation,kind,place,barrio,department_market,city_market,area_m2,area_basis,bedrooms,terminal_ask,ask_currency,ask_usd_sale_date_fx,close_price,close_currency,close_usd_sale_date_fx,fx_sale_date,close_usd_per_m2,ask_to_close_pct,reported_equals_ask,reported_below_ask,deal_records,deal_record_kept,in_ask_to_close_base,held_out_because,source,mls_id
23759,2026-08-13,sale,departamento,Asunción,Recoleta,Asunción,,1735,land,1,462080000,PYG,76982.86,462080000,PYG,76982.86,6002.375,44,0,1,0,1,1,1,,remax,143036133-13
364151,2026-08-13,sale,casa,"San Lorenzo, Central",,Central,San Lorenzo,471,built,2,250000000,PYG,41650.18,220000000,PYG,36652.16,6002.375,78,-12,0,1,1,1,1,,remax,143072136-6
614,2026-08-14,sale,casa,"Hernandarias, Alto Paraná",,Alto Paraná,Hernandarias,200,built,2,650000,USD,650000,3704760000,PYG,615079.13,6023.225,3075,-5.372,0,0,1,1,0,cross-currency,remax,143050092-26
855,2026-08-14,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,42,land,1,1100,USD,1100,6765000,PYG,1123.15,6023.225,27,2.105,0,0,1,1,0,cross-currency,remax,143056047-116
936,2026-08-14,sale,terreno,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,600,land,,90000,USD,90000,542223900,PYG,90022.19,6023.225,150,0.025,0,0,1,1,0,cross-currency,remax,143050202-1
1049,2026-08-14,sale,departamento,Asunción,Recoleta,Asunción,,1735,land,1,76000,PYG,12.62,76000,PYG,12.62,6023.225,0,0,1,0,1,1,1,,remax,143036133-13
1177,2026-08-14,rent,departamento,"Luque, Central",,Central,Luque,50,built,1,1200000,PYG,199.23,1200000,PYG,199.23,6023.225,4,0,1,0,1,1,1,,remax,143112014-1
1392,2026-08-14,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,35,built,1,1500000,PYG,249.04,1500000,PYG,249.04,6023.225,7,0,1,0,1,1,1,,remax,143092059-39
1425,2026-08-14,rent,departamento,Asunción,Barrio Jara,Asunción,,,,,4300000,PYG,713.9,4100000,PYG,680.7,6023.225,,-4.651,0,1,1,1,1,,remax,143098011-343
1613,2026-08-14,sale,duplex,"Cambyretá, Itapúa",,Itapúa,Cambyretá,162,built,3,750000000,PYG,124518.01,750000000,PYG,124518.01,6023.225,769,0,1,0,1,1,1,,remax,143011007-2216
1674,2026-08-14,sale,terreno,"Lambaré, Central",,Central,Lambaré,959,land,,380000000,PYG,63089.13,350000000,PYG,58108.41,6023.225,61,-7.895,0,1,1,1,1,,remax,143072119-118
2187,2026-08-14,sale,departamento,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,41,built,2,139068,USD,139068,838677000,PYG,139240.52,6023.225,3392,0.124,0,0,1,1,0,cross-currency,remax,143099027-71
2519,2026-08-14,sale,casa,"Villa Elisa, Central",,Central,Villa Elisa,272,built,5,490000000,PYG,81351.77,490000000,PYG,81351.77,6023.225,299,0,1,0,1,1,1,,remax,143091063-6
3196,2026-08-14,rent,departamento,Asunción,Recoleta,Asunción,,70,land,2,4800000,PYG,796.92,4800000,PYG,796.92,6023.225,11,0,1,0,1,1,1,,remax,143056047-119
3881,2026-08-14,rent,duplex,"San Lorenzo, Central",,Central,San Lorenzo,63,built,2,1850000,PYG,307.14,1850000,PYG,307.14,6023.225,5,0,1,0,1,1,1,,remax,143009127-103
3953,2026-08-14,rent,duplex,"San Lorenzo, Central",,Central,San Lorenzo,180,built,3,5500000,PYG,913.13,5500000,PYG,913.13,6023.225,5,0,1,0,1,1,1,,remax,143068079-129
4311,2026-08-14,rent,departamento,Asunción,Mburucuyá,Asunción,,2500,land,1,1200,USD,1200,7236000,PYG,1201.35,6023.225,0,0.113,0,0,1,1,0,cross-currency,remax,143098011-344
479,2026-08-15,rent,duplex,Asunción,Hipódromo,Asunción,,140,built,3,3850000,PYG,639.19,3850000,PYG,639.19,6023.225,5,0,1,0,1,1,1,,remax,143037137-26
2846,2026-08-15,rent,local,Asunción,Mburicaó,Asunción,,,,,4500000,PYG,747.11,4500000,PYG,747.11,6023.225,,0,1,0,1,1,1,,remax,143063051-391
310727,2026-08-16,sale,terreno,"Juan Emilio O'leary, Alto Paraná",,Alto Paraná,,,,,450000,USD,450000,2663761500,PYG,442248.38,6023.225,,-1.723,0,0,1,1,0,cross-currency,remax,143050006-130
1209,2026-08-17,sale,terreno,"Luque, Central",,Central,Luque,,,,450000000,PYG,74593.47,310000000,PYG,51386.61,6032.7,,-31.111,0,1,1,1,1,,remax,143071082-35
2567,2026-08-17,sale,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,,,1,420000000,PYG,69620.57,420000000,PYG,69620.57,6032.7,,0,1,0,1,1,1,,remax,143071088-13
2621,2026-08-17,sale,terreno,Asunción,Herrera,Asunción,,372,land,,120000,USD,120000,724440000,PYG,120085.53,6032.7,323,0.071,0,0,1,1,0,cross-currency,remax,143061003-80
2686,2026-08-17,sale,departamento,Asunción,Virgen de la Asunción,Asunción,,102,land,,237195,USD,237195,1423170000,PYG,235909.29,6032.7,2313,-0.542,0,0,1,1,0,cross-currency,remax,143063147-173
2761,2026-08-17,rent,local,Asunción,Pinoza,Asunción,,,,,4400000,PYG,729.36,4400000,PYG,729.36,6032.7,,0,1,0,1,1,1,,remax,143098055-9
2795,2026-08-17,sale,rural,"Minga Guazú, Alto Paraná",,Alto Paraná,Minga Guazú,216000,land,,300000,USD,300000,1690036000,PYG,280145.87,6032.7,1,-6.618,0,0,1,1,0,cross-currency,remax,143050213-4
29,2026-08-18,rent,local,"Luque, Central",,Central,Luque,51,built,,1500000,PYG,249.35,1500000,PYG,249.35,6015.565,5,0,1,0,1,1,1,,remax,143112014-2
732,2026-08-18,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,120,built,2,850000000,PYG,141300.11,800000000,PYG,132988.34,6015.565,1108,-5.882,0,1,1,1,1,,remax,143085019-531
788,2026-08-18,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,52,land,,3600000,PYG,598.45,3600000,PYG,598.45,6015.565,12,0,1,0,1,1,1,,remax,143085032-87
941,2026-08-18,rent,oficina,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,,,,2500000,PYG,415.59,2500000,PYG,415.59,6015.565,,0,1,0,1,1,1,,remax,143050097-68
2827,2026-08-18,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,,,,250000000,PYG,41558.86,250000000,PYG,41558.86,6015.565,,0,1,0,1,1,1,,remax,143098067-32
3844,2026-08-18,rent,duplex,"San Lorenzo, Central",,Central,San Lorenzo,150,built,3,5500000,PYG,914.29,5000000,PYG,831.18,6015.565,6,-9.09,0,1,1,1,1,,remax,143112002-24
4093,2026-08-18,sale,terreno,"Cambyretá, Itapúa",,Itapúa,Cambyretá,480,land,,300000000,PYG,49870.63,272000000,PYG,45216.04,6015.565,94,-9.333,0,1,1,1,1,,remax,143085019-535
4188,2026-08-18,rent,departamento,Asunción,Carmelitas,Asunción,,100,built,2,6600000,PYG,1097.15,6600000,PYG,1097.15,6015.565,11,0,1,0,1,1,1,,remax,143109002-12
4508,2026-08-18,rent,otro,Asunción,Las Mercedes,Asunción,,68,built,,5450000,PYG,905.98,5450000,PYG,905.98,6015.565,13,0,1,0,1,1,1,,remax,143028080-137
33373,2026-08-18,rent,casa,"Filadelfia, Boquerón",,Boquerón,,210,built,3,5000000,PYG,831.18,50000000,PYG,8311.77,6015.565,40,899.996,0,0,1,1,0,outside 0.4 to 1.6 of the ask,remax,143016008-538
188638,2026-08-18,rent,local,"Loma Plata, Boquerón",,Boquerón,,80,built,,4400000,PYG,731.44,4400000,PYG,731.44,6015.565,9,0,1,0,1,1,1,,remax,143078018-109
198,2026-08-19,sale,departamento,Asunción,Ciudad Nueva,Asunción,,95,land,2,560000000,PYG,93002.94,537500000,PYG,89266.22,6021.315,940,-4.018,0,1,1,1,1,,remax,143063147-130
214,2026-08-19,sale,departamento,Asunción,Ycuá Satí,Asunción,,90,land,1,188000,USD,188000,1091500000,PYG,181272.7,6021.315,2016,-3.578,0,0,1,1,0,cross-currency,remax,143098027-79
1343,2026-08-19,sale,terreno,"Filadelfia, Boquerón",,Boquerón,,,,,160050000,PYG,26580.57,150000000,PYG,24911.5,6021.315,,-6.279,0,1,1,1,1,,remax,143102001-75
1738,2026-08-19,sale,terreno,"Lambaré, Central",,Central,Lambaré,,,,330000000,PYG,54805.3,300000000,PYG,49823,6021.315,,-9.091,0,1,1,1,1,,remax,143061056-150
3053,2026-08-19,sale,departamento,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,28,land,1,58872,USD,58872,353232000,PYG,58663.6,6021.315,2095,-0.354,0,0,1,1,0,cross-currency,remax,143063226-14
3838,2026-08-19,sale,casa,"San Lorenzo, Central",,Central,San Lorenzo,100,built,1,300000000,PYG,49823,300000000,PYG,49823,6021.315,498,0,1,0,1,1,1,,remax,143080071-29
31502,2026-08-19,sale,terreno,"Caazapá, Caazapá",,Caazapá,,80,built,3,300000000,PYG,49823,200000000,PYG,33215.34,6021.315,415,-33.333,0,1,1,1,1,,remax,143095004-101
332,2026-08-20,sale,casa,"San Antonio, Central",,Central,San Antonio,216,built,2,450000000,PYG,74699.89,430000000,PYG,71379.9,6024.105,330,-4.444,0,1,1,1,1,,remax,143108013-2
1076,2026-08-20,rent,casa,"Luque, Central",,Central,Luque,70,built,2,2700000,PYG,448.2,2700000,PYG,448.2,6024.105,6,0,1,0,1,1,1,,remax,114006111-34
1264,2026-08-20,sale,departamento,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,31,built,1,59149,USD,59149,356315350.4,PYG,59148.26,6024.105,1927,-0.001,0,0,1,1,0,cross-currency,remax,143050056-210
1786,2026-08-20,sale,terreno,"Villeta, Central",,Central,Villeta,,,,4990000,USD,4990000,21210000000,PYG,3520854.97,6024.105,,-29.442,0,0,1,1,0,cross-currency,remax,143063141-112
1851,2026-08-20,rent,casa,"Filadelfia, Boquerón",,Boquerón,,560,land,3,5000000,PYG,830,5000000,PYG,830,6024.105,1,0,1,0,1,1,1,,remax,143016008-543
2649,2026-08-20,sale,duplex,"Luque, Central",,Central,Luque,203,built,3,762500000,PYG,126574.82,742500000,PYG,123254.82,6024.105,607,-2.623,0,1,1,1,1,,remax,143063241-10
3357,2026-08-20,sale,casa,"Luque, Central",,Central,Luque,72,built,2,230000000,PYG,38179.95,220000000,PYG,36519.95,6024.105,507,-4.348,0,1,1,1,1,,remax,114006077-54
4101,2026-08-20,sale,terreno,"Ñemby, Central",,Central,Ñemby,,,,65000000,PYG,10789.98,65000000,PYG,10789.98,6024.105,,0,1,0,1,1,1,,remax,143096015-49
4306,2026-08-20,sale,departamento,Asunción,General Díaz,Asunción,,92,built,2,115000,USD,115000,695750000,PYG,115494.33,6024.105,1255,0.43,0,0,1,1,0,cross-currency,remax,143098126-477
100943,2026-08-20,sale,terreno,"Ñemby, Central",,Central,Ñemby,360,land,,250000000,PYG,41499.94,250000000,PYG,41499.94,6024.105,115,0,1,0,1,1,1,,remax,143080040-165
172208,2026-08-20,sale,terreno,"Luque, Central",,Central,Luque,,,,150000,USD,150000,140000,USD,140000,6024.105,,-6.667,0,1,1,1,1,,remax,143068120-26
101,2026-08-21,sale,casa,"San Bernardino, Cordillera",,Cordillera,San Bernardino,62,built,1,500000000,PYG,83199.38,450000000,PYG,74879.44,6009.66,1218,-10,0,1,1,1,1,,remax,143061100-1
675,2026-08-21,sale,oficina,Asunción,Manorá,Asunción,,,,,152500,USD,152500,915000000,PYG,152254.87,6009.66,,-0.161,0,0,2,1,0,cross-currency,remax,143098011-340
1158,2026-08-21,rent,departamento,Asunción,Las Mercedes,Asunción,,80,land,2,5500000,PYG,915.19,5500000,PYG,915.19,6009.66,12,0,1,0,1,1,1,,remax,143037037-500
1255,2026-08-21,rent,departamento,Asunción,Recoleta,Asunción,,49,land,1,820,USD,820,4920000,PYG,818.68,6009.66,17,-0.161,0,0,1,1,0,cross-currency,remax,143056032-507
1262,2026-08-21,sale,terreno,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,379,land,,90000000,PYG,14975.89,90000000,PYG,14975.89,6009.66,40,0,1,0,1,1,1,,remax,143050035-115
1335,2026-08-21,sale,terreno,"Lambaré, Central",,Central,Lambaré,360,land,,315000000,PYG,52415.61,300000000,PYG,49919.63,6009.66,139,-4.762,0,1,1,1,1,,remax,143101004-8
1811,2026-08-21,sale,terreno,Asunción,Zeballos Cué,Asunción,,,,,220000000,PYG,36607.73,220000000,PYG,36607.73,6009.66,,0,1,0,1,1,1,,remax,143096011-33
1854,2026-08-21,sale,departamento,Asunción,Mburucuyá,Asunción,,,,2,650000000,PYG,108159.2,507025000,PYG,84368.33,6009.66,,-21.996,0,1,1,1,1,,remax,143098052-36
2233,2026-08-21,sale,oficina,Asunción,Manorá,Asunción,,,,,152500,USD,152500,915000000,PYG,152254.87,6009.66,,-0.161,0,0,2,0,0,cross-currency,remax,143098011-341
2749,2026-08-21,sale,casa,"San Lorenzo, Central",,Central,San Lorenzo,150,built,1,395000000,PYG,65727.51,375000000,PYG,62399.54,6009.66,416,-5.063,0,1,1,1,1,,remax,143096038-20
3018,2026-08-21,rent,departamento,Asunción,Ycuá Satí,Asunción,,41,land,1,850,USD,850,5100000,PYG,848.63,6009.66,21,-0.161,0,0,1,1,0,cross-currency,remax,143056032-506
3665,2026-08-21,rent,casa,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,440,land,3,3800000,PYG,632.32,3800000,PYG,632.32,6009.66,1,0,1,0,1,1,1,,remax,143037043-139
4087,2026-08-21,rent,casa,"Villa Elisa, Central",,Central,Villa Elisa,209,built,3,7000000,PYG,1164.79,6000000,PYG,998.39,6009.66,5,-14.286,0,1,1,1,1,,remax,143092028-83
22768,2026-08-21,sale,departamento,Asunción,Villa Morra,Asunción,,,,1,103500,USD,103500,634455000,PYG,105572.53,6009.66,,2.002,0,0,1,1,0,cross-currency,remax,143056047-117
24773,2026-08-21,rent,casa,"Ñemby, Central",,Central,Ñemby,260,built,4,2500000,PYG,416,2500000,PYG,416,6009.66,2,0,1,0,1,1,1,,remax,143072123-28
32796,2026-08-21,sale,casa,"San Bernardino, Cordillera",,Cordillera,San Bernardino,210,built,5,915000000,PYG,152254.87,823507000,PYG,137030.55,6009.66,653,-9.999,0,1,1,1,1,,remax,143096010-42
72575,2026-08-21,rent,oficina,Asunción,San Roque,Asunción,,244,built,,6900000,PYG,1148.15,6000000,PYG,998.39,6009.66,4,-13.044,0,1,1,1,1,,remax,143094007-92
377099,2026-08-21,sale,casa,"Capiatá, Central",,Central,Capiatá,126,built,2,420000000,PYG,69887.48,400000000,PYG,66559.51,6009.66,528,-4.762,0,1,1,1,1,,remax,143036128-8
3966,2026-08-22,sale,casa,Asunción,Sajonia,Asunción,,250,built,6,510000000,PYG,84863.37,470000000,PYG,78207.42,6009.66,313,-7.843,0,1,1,1,1,,remax,143061091-6
239,2026-08-24,rent,otro,"Encarnación, Itapúa",,Itapúa,Encarnación,,,4,1200,USD,1200,7250000,PYG,1209.48,5994.3,,0.79,0,0,1,1,0,cross-currency,remax,143011104-21
1011,2026-08-24,sale,terreno,Asunción,Tembetary,Asunción,,350,land,,150000,USD,150000,871595000,PYG,145403.97,5994.3,415,-3.064,0,0,1,1,0,cross-currency,remax,143096058-4
2183,2026-08-24,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,140,built,2,350000000,PYG,58388.8,350000000,PYG,58388.8,5994.3,417,0,1,0,1,1,1,,remax,143011007-2214
2295,2026-08-24,rent,duplex,"Encarnación, Itapúa",,Itapúa,Encarnación,155,built,3,5000000,PYG,834.13,5000000,PYG,834.13,5994.3,5,0,1,0,1,1,1,,remax,143011089-21
21948,2026-08-24,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,60,built,2,2400000,PYG,400.38,2400000,PYG,400.38,5994.3,7,0,1,0,1,1,1,,remax,143011091-76
22717,2026-08-24,rent,otro,"Fernando de la Mora, Central",,Central,Fernando de la Mora,37,built,1,2200000,PYG,367.02,2200000,PYG,367.02,5994.3,10,0,1,0,1,1,1,,remax,143072123-37
26031,2026-08-24,sale,terreno,"San Bernardino, Cordillera",,Cordillera,San Bernardino,,,,330000000,PYG,55052.3,310000000,PYG,51715.8,5994.3,,-6.061,0,1,1,1,1,,remax,143072123-27
26511,2026-08-24,rent,local,"Villa Elisa, Central",,Central,Villa Elisa,360,built,,6500000,PYG,1084.36,6500000,PYG,1084.36,5994.3,3,0,1,0,1,1,1,,remax,143068141-9
34825,2026-08-24,sale,departamento,Asunción,Ytay,Asunción,,66,built,1,85000,USD,85000,473605000,PYG,79009.23,5994.3,1197,-7.048,0,0,1,1,0,cross-currency,remax,143054077-41
69334,2026-08-24,sale,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,43,built,1,107000,USD,107000,618800000,PYG,103231.4,5994.3,2401,-3.522,0,0,1,1,0,cross-currency,remax,143046007-181
71618,2026-08-24,rent,departamento,Asunción,Barrio Jara,Asunción,,53,built,1,4200000,PYG,700.67,4000000,PYG,667.3,5994.3,13,-4.763,0,1,1,1,1,,remax,143028037-129
362415,2026-08-24,sale,casa,"Ñemby, Central",,Central,Ñemby,220,built,5,370000000,PYG,61725.31,370000000,PYG,61725.31,5994.3,281,0,1,0,1,1,1,,remax,143072117-33
24238,2026-08-25,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,105,built,3,463320000,PYG,77438.7,463320000,PYG,77438.7,5983.055,738,0,1,0,1,1,1,,remax,143032072-56
24413,2026-08-25,rent,local,Asunción,Tembetary,Asunción,,,,,5500000,PYG,919.26,5500000,PYG,919.26,5983.055,,0,1,0,1,1,1,,remax,143037037-506
24916,2026-08-25,rent,departamento,Asunción,Mariscal Estigarribia,Asunción,,,,2,6000000,PYG,1002.83,6000000,PYG,1002.83,5983.055,,0,1,0,1,1,1,,remax,143037122-95
28402,2026-08-25,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,,,,145000000,PYG,24235.11,145000000,PYG,24235.11,5983.055,,0,1,0,1,1,1,,remax,143096015-72
32617,2026-08-25,sale,duplex,"Lambaré, Central",,Central,Lambaré,180,built,4,590000000,PYG,98611.83,560000000,PYG,93597.67,5983.055,520,-5.085,0,1,1,1,1,,remax,143001170-39
69263,2026-08-25,rent,casa,"Ñemby, Central",,Central,Ñemby,,,,2000000,PYG,334.28,2000000,PYG,334.28,5983.055,,0,1,0,1,1,1,,remax,143019021-127
82744,2026-08-25,rent,casa,"Areguá, Central",,Central,Areguá,103,built,2,3700000,PYG,618.41,3500000,PYG,584.99,5983.055,6,-5.404,0,1,1,1,1,,remax,143046046-147
91886,2026-08-25,sale,departamento,"Luque, Central",,Central,Luque,54,land,2,93612,USD,93612,558863640,PYG,93407.74,5983.055,1727,-0.218,0,0,1,1,0,cross-currency,remax,143098026-67
32308,2026-08-26,rent,casa,"Villa Elisa, Central",,Central,Villa Elisa,95,built,2,2000000,PYG,336.85,2000000,PYG,336.85,5937.385,4,0,1,0,1,1,1,,remax,143026092-77
33905,2026-08-26,rent,casa,"Lambaré, Central",,Central,Lambaré,366,built,5,8000000,PYG,1347.39,8000000,PYG,1347.39,5937.385,4,0,1,0,1,1,1,,remax,143026188-98
35127,2026-08-26,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,25,built,1,1600000,PYG,269.48,1600000,PYG,269.48,5937.385,11,0,1,0,1,1,1,,remax,143028080-158
35264,2026-08-26,sale,departamento,Asunción,Herrera,Asunción,,82,built,2,115000,USD,115000,712000000,PYG,119918.11,5937.385,1462,4.277,0,0,1,1,0,cross-currency,remax,143098054-43
35720,2026-08-26,sale,departamento,Asunción,Las Mercedes,Asunción,,190,land,3,90000,USD,90000,534150000,PYG,89963.85,5937.385,474,-0.04,0,0,1,1,0,cross-currency,remax,143100046-11
80761,2026-08-26,sale,local,"Fernando de la Mora, Central",,Central,Fernando de la Mora,8342,land,,1950000,USD,1950000,11044500000,PYG,1860162.34,5937.385,223,-4.607,0,0,1,1,0,cross-currency,remax,143098031-73
135348,2026-08-26,sale,casa,"Lambaré, Central",,Central,Lambaré,230,built,3,950000000,PYG,160003.1,850000000,PYG,143160.67,5937.385,622,-10.526,0,1,1,1,1,,remax,143098119-22
147528,2026-08-26,sale,terreno,"San Bernardino, Cordillera",,Cordillera,San Bernardino,,,,125000,USD,125000,734375000,PYG,123686.61,5937.385,,-1.051,0,0,1,1,0,cross-currency,remax,143063172-38
148268,2026-08-26,sale,terreno,"San Bernardino, Cordillera",,Cordillera,San Bernardino,,,,93613,USD,93613,555998375,PYG,93643.65,5937.385,,0.033,0,0,1,1,0,cross-currency,remax,143063172-39
31856,2026-08-27,sale,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,36,land,1,48000,USD,48000,284592000,PYG,48023.61,5926.085,1320,0.049,0,0,1,1,0,cross-currency,remax,143011007-2108
31937,2026-08-27,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,,,3,6500000,PYG,1096.85,6500000,PYG,1096.85,5926.085,,0,1,0,1,1,1,,remax,143011007-2262
31952,2026-08-27,rent,departamento,"Luque, Central",,Central,Luque,,,,3000000,PYG,506.24,3000000,PYG,506.24,5926.085,,0,1,0,1,1,1,,remax,143028065-69
32400,2026-08-27,rent,local,"Encarnación, Itapúa",,Itapúa,Encarnación,155,land,,3000000,PYG,506.24,3000000,PYG,506.24,5926.085,3,0,1,0,1,1,1,,remax,143011007-2261
34083,2026-08-27,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,56,built,2,170000000,PYG,28686.73,150000000,PYG,25311.82,5926.085,452,-11.765,0,1,1,1,1,,remax,143032061-157
34678,2026-08-27,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,250,land,,430000000,PYG,72560.55,375000000,PYG,63279.55,5926.085,253,-12.791,0,1,1,1,1,,remax,143036096-53
34692,2026-08-27,rent,departamento,"Cambyretá, Itapúa",,Itapúa,Cambyretá,,,1,1650000,PYG,278.43,1650000,PYG,278.43,5926.085,,0,1,0,1,1,1,,remax,143011007-2257
34867,2026-08-27,rent,otro,Asunción,General Díaz,Asunción,,,,,1500000,PYG,253.12,1300000,PYG,219.37,5926.085,,-13.334,0,1,1,1,1,,remax,114006111-22
34970,2026-08-27,rent,casa,Asunción,Santa Librada,Asunción,,64,built,2,2500000,PYG,421.86,2500000,PYG,421.86,5926.085,7,0,1,0,1,1,1,,remax,143026188-109
35135,2026-08-27,rent,local,"Encarnación, Itapúa",,Itapúa,Encarnación,,,,950000,PYG,160.31,950000,PYG,160.31,5926.085,,0,1,0,1,1,1,,remax,143011007-2260
35270,2026-08-27,sale,terreno,"Limpio, Central",,Central,Limpio,,,,65000000,PYG,10968.46,65000000,PYG,10968.46,5926.085,,0,1,0,1,1,1,,remax,143096049-14
35551,2026-08-27,rent,casa,"San Lorenzo, Central",,Central,San Lorenzo,252,built,3,5500000,PYG,928.1,7000000,PYG,1181.22,5926.085,5,27.273,0,0,1,1,1,,remax,143112013-5
35931,2026-08-27,sale,local,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,150,built,,120000,USD,120000,559550000,PYG,94421.53,5926.085,629,-21.315,0,0,1,1,0,cross-currency,remax,114001103-13
36069,2026-08-27,rent,departamento,Asunción,Las Mercedes,Asunción,,,,,6000000,PYG,1012.47,6000000,PYG,1012.47,5926.085,,0,1,0,1,1,1,,remax,143028065-68
36176,2026-08-27,rent,otro,"Cambyretá, Itapúa",,Itapúa,Cambyretá,144,built,3,8000000,PYG,1349.96,8000000,PYG,1349.96,5926.085,9,0,1,0,1,1,1,,remax,143011007-2259
36293,2026-08-27,sale,departamento,"Cambyretá, Itapúa",,Itapúa,Cambyretá,,,2,27000,USD,27000,160083000,PYG,27013.28,5926.085,,0.049,0,0,1,1,0,cross-currency,remax,143011007-1919
51890,2026-08-27,sale,casa,"Obligado, Itapúa",,Itapúa,,512,built,4,753132860,PYG,127087.76,753132860,PYG,127087.76,5926.085,248,0,1,0,1,1,1,,remax,143085041-5
68697,2026-08-27,rent,casa,"Luque, Central",,Central,Luque,,,3,5500000,PYG,928.1,5500000,PYG,928.1,5926.085,,0,1,0,1,1,1,,remax,143100042-57
79898,2026-08-27,rent,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,98,land,2,4200000,PYG,708.73,4200000,PYG,708.73,5926.085,7,0,1,0,1,1,1,,remax,143046046-151
81266,2026-08-27,sale,terreno,"Ñemby, Central",,Central,Ñemby,,,,230000000,PYG,38811.46,220000000,PYG,37124,5926.085,,-4.348,0,1,1,1,1,,remax,143009135-77
137252,2026-08-27,sale,edificio,Asunción,Catedral,Asunción,,397,land,,550000,USD,550000,2489340000,PYG,420064.85,5926.085,1059,-23.625,0,0,1,1,0,cross-currency,remax,143098119-33
33338,2026-08-28,sale,terreno,"Filadelfia, Boquerón",,Boquerón,,436,land,,80000000,PYG,13517.34,78000000,PYG,13179.4,5918.325,30,-2.5,0,1,1,1,1,,remax,143078001-190
34402,2026-08-28,sale,terreno,"Lambaré, Central",,Central,Lambaré,,,,70000,USD,70000,420000000,PYG,70966.03,5918.325,,1.38,0,0,1,1,0,cross-currency,remax,143071067-82
34404,2026-08-28,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,38,built,1,1000000,PYG,168.97,1000000,PYG,168.97,5918.325,4,0,1,0,1,1,1,,remax,143032061-161
35417,2026-08-28,rent,duplex,"Lambaré, Central",,Central,Lambaré,,,2,2200000,PYG,371.73,2200000,PYG,371.73,5918.325,,0,1,0,1,1,1,,remax,143025241-47
52136,2026-08-28,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,130,built,3,550000000,PYG,92931.7,550000000,PYG,92931.7,5918.325,715,0,1,0,1,1,1,,remax,143032061-78
69529,2026-08-28,rent,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,60,built,2,2400000,PYG,405.52,2400000,PYG,405.52,5918.325,7,0,1,0,1,1,1,,remax,143011091-77
70543,2026-08-28,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,65,built,1,2500000,PYG,422.42,2500000,PYG,422.42,5918.325,6,0,1,0,1,1,1,,remax,143085019-583
72840,2026-08-28,rent,oficina,Asunción,San Jorge,Asunción,,360,land,,7000000,PYG,1182.77,6000000,PYG,1013.8,5918.325,3,-14.286,0,1,1,1,1,,remax,143098058-65
73321,2026-08-28,rent,local,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,109,built,,5500000,PYG,929.32,5500000,PYG,929.32,5918.325,9,0,1,0,1,1,1,,remax,143019021-120
90604,2026-08-28,sale,casa,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,240,built,3,350000000,PYG,59138.35,300000000,PYG,50690.02,5918.325,211,-14.286,0,1,1,1,1,,remax,143025157-19
91548,2026-08-28,rent,oficina,Asunción,La Encarnación,Asunción,,106,built,,720,USD,720,4689432,PYG,792.36,5918.325,8,10.05,0,0,1,1,0,cross-currency,remax,143061088-13
70580,2026-08-29,rent,departamento,"Luque, Central",,Central,Luque,,,1,2100000,PYG,354.83,2100000,PYG,354.83,5918.325,,0,1,0,1,1,1,,remax,143037122-91
72450,2026-08-30,sale,departamento,Asunción,Mburucuyá,Asunción,,56,built,1,85000,USD,85000,498127500,PYG,84166.97,5918.325,1498,-0.98,0,0,1,1,0,cross-currency,remax,143063076-124
1512,2026-08-31,rent,departamento,Asunción,Virgen de la Asunción,Asunción,,,,,600,USD,600,3672000,PYG,622.08,5902.775,,3.68,0,0,1,1,0,cross-currency,remax,143056070-18
